ID_Ponto,Data,Temperatura_Media_C,Precipitacao_Diaria_mm,Umidade_Relativa_Pct,Radiacao_Solar_MJm2,Evapotranspiracao_mm,Qualidade_Ar_IQAr,Emissao_CO2_gm2,NDVI,EVI,Umidade_Solo_Pct,Crescimento_Acumulado_cm,Crescimento_Semanal_cm,Crescimento_Mensal_cm,Especie_Predominante,Tipo_Solo,Declividade_Pct,Altitude_m,Orientacao_Encosta,Data_Ultima_Poda,Dias_Desde_Poda,Intensidade_Ultima_Poda,Dia_Ano,Semana_Ano,Mes,Estacao,Chuva_Acum_7d_mm,Chuva_Acum_15d_mm,Chuva_Acum_30d_mm,Temp_Media_7d_C,Temp_Media_15d_C,Temp_Media_30d_C,Dias_Sem_Chuva
RODO_KM_15,2023-01-08,18.5,0.0,60.1,20.9,3.83,52,471.2,0.38,0.23,8.0,14.3,3.8,15.6,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2022-11-03,66,Moderada,8,1,1,Verão,13.2,13.2,13.2,23.6,23.7,23.7,2
RODO_KM_15,2023-01-09,23.0,0.0,66.3,20.8,4.5,46,440.4,0.4,0.26,8.0,15.0,4.5,18.4,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,0,Severa,9,2,1,Verão,13.2,13.2,13.2,23.1,23.7,23.7,3
RODO_KM_15,2023-01-10,24.6,0.0,62.8,20.8,4.57,49,461.1,0.4,0.26,8.0,0.7,4.8,19.7,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,1,Severa,10,2,1,Verão,13.2,13.2,13.2,22.8,23.7,23.7,4
RODO_KM_15,2023-01-11,18.9,0.0,57.8,21.5,3.88,38,460.4,0.37,0.25,8.0,1.2,3.7,15.2,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,2,Severa,11,2,1,Verão,9.1,13.2,13.2,22.7,23.3,23.3,5
RODO_KM_15,2023-01-12,28.9,0.0,53.8,22.4,5.29,40,412.9,0.38,0.25,8.0,1.9,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,3,Severa,12,2,1,Verão,9.1,13.2,13.2,23.4,23.8,23.8,6
RODO_KM_15,2023-01-13,24.0,0.0,59.8,21.6,4.42,40,450.6,0.38,0.25,8.0,2.5,4.5,18.4,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,4,Severa,13,2,1,Verão,0.0,13.2,13.2,23.5,23.8,23.8,7
RODO_KM_15,2023-01-14,21.7,0.0,63.3,23.1,4.64,48,444.7,0.37,0.24,8.0,3.1,4.0,16.4,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,5,Severa,14,2,1,Verão,0.0,13.2,13.2,22.8,23.6,23.6,8
RODO_KM_15,2023-01-15,24.6,7.6,56.1,19.2,4.45,28,426.7,0.42,0.26,10.1,3.8,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,6,Severa,15,2,1,Verão,7.6,20.8,20.8,23.7,23.7,23.7,0
RODO_KM_15,2023-01-16,23.5,0.0,56.8,23.3,4.55,32,452.9,0.39,0.25,8.0,4.5,4.8,19.7,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,7,Severa,16,3,1,Verão,7.6,20.8,20.8,23.7,23.6,23.7,0
RODO_KM_15,2023-01-17,22.7,0.0,65.4,22.7,4.21,32,440.8,0.39,0.27,8.0,5.2,4.6,18.9,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,8,Severa,17,3,1,Verão,7.6,20.8,20.8,23.5,23.4,23.6,1
RODO_KM_15,2023-01-18,26.5,0.0,54.4,20.0,4.72,36,427.3,0.4,0.26,8.0,5.9,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,9,Severa,18,3,1,Verão,7.6,20.8,20.8,24.6,23.3,23.8,2
RODO_KM_15,2023-01-19,26.6,16.1,60.3,17.1,4.35,29,447.5,0.44,0.28,11.0,6.7,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,10,Severa,19,3,1,Verão,23.7,32.8,36.9,24.2,23.8,23.9,0
RODO_KM_15,2023-01-20,25.1,13.2,60.6,19.9,4.57,38,471.0,0.45,0.3,14.8,7.5,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,11,Severa,20,3,1,Verão,36.9,46.0,50.1,24.4,23.9,24.0,0
RODO_KM_15,2023-01-21,25.5,0.1,63.9,18.1,4.5,36,449.7,0.42,0.28,8.0,8.2,5.1,20.9,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,12,Severa,21,3,1,Verão,37.0,37.0,50.2,24.9,24.0,24.1,0
RODO_KM_15,2023-01-22,28.4,17.2,59.9,17.7,4.83,28,444.8,0.51,0.32,14.0,8.9,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,13,Severa,22,3,1,Verão,46.6,54.2,67.4,25.5,24.2,24.3,0
RODO_KM_15,2023-01-23,26.0,17.4,62.3,17.0,4.32,40,455.0,0.49,0.3,15.6,9.7,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,14,Severa,23,4,1,Verão,64.0,71.6,84.8,25.8,24.7,24.3,0
RODO_KM_15,2023-01-24,26.2,0.0,58.6,21.5,4.55,32,436.7,0.52,0.34,18.6,12.0,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-09,15,Severa,24,4,1,Verão,64.0,71.6,84.8,26.3,24.9,24.4,1
RODO_KM_15,2023-01-25,23.1,0.0,67.1,23.5,4.26,42,427.7,0.53,0.33,16.9,12.8,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-25,0,Moderada,25,4,1,Verão,64.0,71.6,84.8,25.8,24.8,24.4,2
RODO_KM_15,2023-01-26,27.4,0.0,58.2,21.4,5.05,45,426.3,0.55,0.35,18.6,0.8,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-25,1,Moderada,26,4,1,Verão,47.9,71.6,84.8,26.0,25.3,24.5,3
RODO_KM_15,2023-01-27,28.9,0.0,60.3,20.6,4.92,41,431.7,0.49,0.33,16.7,1.6,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-25,2,Moderada,27,4,1,Verão,34.7,71.6,84.8,26.5,25.3,24.6,4
RODO_KM_15,2023-01-28,22.6,0.0,60.9,19.8,4.27,45,469.4,0.57,0.37,21.4,2.4,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-25,3,Moderada,28,4,1,Verão,34.6,71.6,84.8,26.1,25.3,24.6,5
RODO_KM_15,2023-01-29,23.1,0.0,63.1,22.4,4.21,41,444.5,0.56,0.37,21.3,3.1,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-25,4,Moderada,29,4,1,Verão,17.4,71.6,84.8,25.3,25.3,24.5,6
RODO_KM_15,2023-01-30,23.1,0.0,59.4,21.8,4.8,44,457.2,0.52,0.35,17.4,3.8,5.1,20.9,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-25,5,Moderada,30,5,1,Verão,0.0,64.0,84.8,24.9,25.2,24.5,7
RODO_KM_15,2023-01-31,24.8,0.0,51.0,24.2,5.12,45,437.4,0.5,0.33,16.1,4.5,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-25,6,Moderada,31,5,1,Verão,0.0,64.0,84.8,24.7,25.3,24.5,8
RODO_KM_15,2023-02-01,27.4,0.0,54.4,22.4,5.49,48,462.2,0.47,0.32,12.8,5.2,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-25,7,Moderada,32,5,2,Verão,0.0,64.0,84.8,25.3,25.6,24.5,9
RODO_KM_15,2023-02-02,26.6,15.9,58.8,18.9,4.77,36,437.9,0.55,0.35,20.9,6.0,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-25,8,Moderada,33,5,2,Verão,15.9,79.9,100.7,25.2,25.7,24.5,0
RODO_KM_15,2023-02-03,22.5,0.0,64.0,23.9,4.46,36,422.6,0.51,0.31,14.5,6.7,5.1,20.9,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-25,9,Moderada,34,5,2,Verão,15.9,63.8,96.6,24.3,25.4,24.6,1
RODO_KM_15,2023-02-04,22.8,0.0,57.6,22.7,4.48,42,448.2,0.52,0.35,16.6,7.5,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-25,10,Moderada,35,5,2,Verão,15.9,50.6,96.6,24.3,25.2,24.6,2
RODO_KM_15,2023-02-05,21.1,11.0,65.9,16.9,3.34,31,425.4,0.51,0.34,18.1,8.2,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-25,11,Moderada,36,5,2,Verão,26.9,61.5,98.5,24.0,24.9,24.5,0
RODO_KM_15,2023-02-06,26.2,0.7,52.8,23.2,4.99,32,438.0,0.45,0.29,10.5,8.9,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-25,12,Moderada,37,6,2,Verão,27.6,45.0,99.2,24.5,24.8,24.5,0
RODO_KM_15,2023-02-07,24.2,3.6,60.2,21.7,4.59,27,433.5,0.48,0.33,10.6,9.6,5.1,20.9,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-25,13,Moderada,38,6,2,Verão,31.2,31.2,102.8,24.4,24.7,24.7,0
RODO_KM_15,2023-02-08,20.4,0.0,64.4,23.3,4.43,37,441.7,0.47,0.3,10.8,12.0,4.4,18.0,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-01-25,14,Moderada,39,6,2,Verão,31.2,31.2,102.8,23.4,24.3,24.6,1
RODO_KM_15,2023-02-09,24.2,9.4,59.1,20.7,4.38,26,461.2,0.55,0.36,15.2,12.8,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-09,0,Leve,40,6,2,Verão,24.7,40.6,112.2,23.1,24.4,24.6,0
RODO_KM_15,2023-02-10,25.8,4.7,57.0,21.7,5.56,34,456.2,0.51,0.34,12.6,0.8,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-09,1,Leve,41,6,2,Verão,29.4,45.3,116.9,23.5,24.2,24.8,0
RODO_KM_15,2023-02-11,25.3,11.7,62.2,18.6,4.39,31,458.8,0.57,0.37,15.9,1.6,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-09,2,Leve,42,6,2,Verão,41.1,57.0,128.6,23.9,24.0,24.7,0
RODO_KM_15,2023-02-12,27.4,0.0,59.8,18.3,4.51,36,451.8,0.51,0.32,16.2,2.4,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-09,3,Leve,43,6,2,Verão,30.1,57.0,128.6,24.8,24.3,24.8,1
RODO_KM_15,2023-02-13,25.2,0.0,55.2,23.4,5.09,32,433.7,0.53,0.35,13.5,3.1,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-09,4,Leve,44,7,2,Verão,29.4,57.0,128.6,24.6,24.5,24.9,2
RODO_KM_15,2023-02-14,27.3,9.1,64.2,20.5,5.01,39,469.4,0.58,0.36,18.9,3.9,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-09,5,Leve,45,7,2,Verão,34.9,66.1,130.1,25.1,24.7,25.0,0
RODO_KM_15,2023-02-15,26.1,0.0,60.2,21.4,5.21,42,437.3,0.56,0.37,16.8,4.7,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-09,6,Leve,46,7,2,Verão,34.9,66.1,130.1,25.9,24.8,25.1,1
RODO_KM_15,2023-02-16,24.2,1.9,58.8,22.2,4.8,43,411.6,0.55,0.36,20.8,5.5,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-09,7,Leve,47,7,2,Verão,27.4,68.0,132.0,25.9,24.6,25.1,0
RODO_KM_15,2023-02-17,25.4,0.0,60.3,21.3,5.02,29,427.7,0.51,0.33,12.1,6.2,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-09,8,Leve,48,7,2,Verão,22.7,52.1,132.0,25.8,24.5,25.1,1
RODO_KM_15,2023-02-18,20.3,63.3,72.8,5.0,2.01,38,467.2,0.77,0.5,34.6,7.0,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-09,9,Leve,49,7,2,Verão,74.3,115.4,179.2,25.1,24.4,24.9,0
RODO_KM_15,2023-02-19,26.3,0.0,63.9,23.5,5.25,45,454.4,0.68,0.44,27.7,7.8,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-09,10,Leve,50,7,2,Verão,74.3,115.4,166.0,25.0,24.6,24.9,1
RODO_KM_15,2023-02-20,24.4,17.8,65.6,19.3,3.68,34,454.6,0.71,0.47,31.0,8.6,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-09,11,Leve,51,8,2,Verão,92.1,122.2,183.7,24.9,24.8,24.9,0
RODO_KM_15,2023-02-21,26.2,2.7,62.2,21.0,5.07,35,425.4,0.69,0.46,27.9,9.3,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-09,12,Leve,52,8,2,Verão,85.7,124.2,169.2,24.7,24.8,24.8,0
RODO_KM_15,2023-02-22,27.2,0.0,67.9,23.5,5.31,36,430.3,0.68,0.45,28.2,12.5,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-22,0,Moderada,53,8,2,Verão,85.7,120.6,151.8,24.9,25.0,24.9,1
RODO_KM_15,2023-02-23,24.1,0.0,70.6,19.8,3.8,31,417.8,0.71,0.46,32.6,0.8,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-22,1,Moderada,54,8,2,Verão,83.8,120.6,151.8,24.8,25.3,24.8,2
RODO_KM_15,2023-02-24,25.4,0.0,66.3,21.3,4.55,41,443.1,0.69,0.43,31.8,1.6,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-22,2,Moderada,55,8,2,Verão,83.8,111.2,151.8,24.8,25.4,24.9,3
RODO_KM_15,2023-02-25,26.6,4.9,59.4,21.2,4.77,40,460.9,0.71,0.46,32.3,2.4,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-22,3,Moderada,56,8,2,Verão,25.4,111.4,156.7,25.7,25.4,24.8,0
RODO_KM_15,2023-02-26,25.1,0.0,58.9,21.0,4.84,34,409.8,0.64,0.42,25.5,3.1,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-22,4,Moderada,57,8,2,Verão,25.4,99.7,156.7,25.6,25.4,24.7,1
RODO_KM_15,2023-02-27,24.6,0.0,62.6,21.3,4.65,27,430.1,0.69,0.45,24.8,3.9,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-22,5,Moderada,58,9,2,Verão,7.6,99.7,156.7,25.6,25.2,24.8,2
RODO_KM_15,2023-02-28,24.6,0.0,58.2,23.4,4.71,39,426.8,0.67,0.44,24.5,4.7,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-22,6,Moderada,59,9,2,Verão,4.9,99.7,156.7,25.4,25.2,24.8,3
RODO_KM_15,2023-03-01,19.5,0.0,62.2,17.2,3.26,39,450.2,0.61,0.4,24.5,5.5,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-22,7,Moderada,60,9,3,Outono,4.9,90.6,156.7,24.3,24.7,24.7,4
RODO_KM_15,2023-03-02,15.7,0.0,65.4,16.6,2.81,48,454.2,0.67,0.42,28.0,6.2,4.8,19.7,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-22,8,Moderada,61,9,3,Outono,4.9,90.6,156.7,23.1,24.0,24.4,5
RODO_KM_15,2023-03-03,19.6,12.0,65.4,12.8,3.18,30,439.7,0.63,0.4,26.6,7.0,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-22,9,Moderada,62,9,3,Outono,16.9,100.7,168.7,22.2,23.7,24.1,0
RODO_KM_15,2023-03-04,19.3,0.0,66.0,15.5,3.21,40,429.4,0.69,0.46,27.3,7.8,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-22,10,Moderada,63,9,3,Outono,12.0,100.7,152.8,21.2,23.3,23.9,1
RODO_KM_15,2023-03-05,18.8,0.0,62.7,16.7,3.57,34,435.1,0.5,0.32,12.1,8.4,4.2,17.2,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-22,11,Moderada,64,9,3,Outono,12.0,37.4,152.8,20.3,23.2,23.8,2
RODO_KM_15,2023-03-06,20.9,0.3,60.3,19.1,3.74,34,432.2,0.51,0.31,11.5,9.1,4.6,18.9,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-22,12,Moderada,65,10,3,Outono,12.3,37.7,153.1,19.8,22.8,23.7,0
RODO_KM_15,2023-03-07,19.7,0.0,59.3,17.3,3.28,26,451.3,0.51,0.32,8.0,9.7,4.1,16.8,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-22,13,Moderada,66,10,3,Outono,12.3,19.9,142.1,19.1,22.5,23.7,1
RODO_KM_15,2023-03-08,16.9,0.0,66.7,16.8,2.77,42,460.3,0.48,0.32,12.2,12.5,3.9,16.0,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-02-22,14,Moderada,67,10,3,Outono,12.3,17.2,141.4,18.7,21.9,23.4,2
RODO_KM_15,2023-03-09,19.1,0.0,67.4,16.3,3.43,35,442.7,0.48,0.3,8.0,13.1,3.9,16.0,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-09,0,Leve,68,10,3,Outono,12.3,17.2,137.8,19.2,21.3,23.2,3
RODO_KM_15,2023-03-10,18.9,0.0,70.5,18.3,3.2,40,452.6,0.48,0.32,8.3,0.5,3.8,15.6,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-09,1,Leve,69,10,3,Outono,0.3,17.2,137.8,19.1,21.0,23.1,4
RODO_KM_15,2023-03-11,17.1,0.0,67.3,15.4,2.76,29,418.2,0.52,0.32,12.3,1.0,3.8,15.6,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-09,2,Leve,70,10,3,Outono,0.3,17.2,128.4,18.8,20.4,22.9,5
RODO_KM_15,2023-03-12,18.7,22.4,60.9,8.1,2.36,43,463.4,0.53,0.34,13.4,1.6,4.4,18.0,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-09,3,Leve,71,10,3,Outono,22.7,34.7,146.1,18.8,19.9,22.7,0
RODO_KM_15,2023-03-13,22.9,0.0,60.3,19.1,4.12,36,448.0,0.5,0.32,10.9,2.3,4.9,20.1,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-09,4,Leve,72,11,3,Outono,22.4,34.7,134.4,19.0,19.8,22.6,1
RODO_KM_15,2023-03-14,19.5,0.0,65.2,17.3,3.72,35,455.3,0.48,0.3,10.5,2.9,4.2,17.2,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-09,5,Leve,73,11,3,Outono,22.4,34.7,134.4,19.0,19.4,22.3,2
RODO_KM_15,2023-03-15,22.2,1.9,59.6,16.4,3.87,42,459.3,0.53,0.34,12.2,3.6,4.9,20.1,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-09,6,Leve,74,11,3,Outono,24.3,36.6,136.3,19.8,19.3,22.2,0
RODO_KM_15,2023-03-16,20.7,0.0,67.5,18.6,3.41,26,439.2,0.51,0.34,14.6,4.3,4.8,19.7,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-09,7,Leve,75,11,3,Outono,24.3,36.6,127.2,20.0,19.3,22.0,1
RODO_KM_15,2023-03-17,19.5,61.7,74.0,5.0,2.04,37,443.1,0.72,0.47,29.6,5.0,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-09,8,Leve,76,11,3,Outono,86.0,98.3,188.9,20.1,19.6,21.8,0
RODO_KM_15,2023-03-18,19.0,0.0,73.7,16.2,2.95,29,428.0,0.67,0.43,24.5,5.8,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-09,9,Leve,77,11,3,Outono,86.0,86.3,187.0,20.4,19.5,21.6,1
RODO_KM_15,2023-03-19,19.3,0.0,73.9,13.3,3.17,38,436.2,0.64,0.41,24.5,6.5,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-09,10,Leve,78,11,3,Outono,63.6,86.3,187.0,20.4,19.5,21.4,2
RODO_KM_15,2023-03-20,19.5,0.0,69.7,15.0,2.82,44,450.4,0.64,0.42,26.4,7.2,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-09,11,Leve,79,12,3,Outono,63.6,86.3,123.7,20.0,19.6,21.4,3
RODO_KM_15,2023-03-21,19.8,0.0,70.5,20.6,3.65,41,478.5,0.58,0.37,23.9,8.0,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-09,12,Leve,80,12,3,Outono,63.6,86.0,123.7,20.0,19.5,21.2,4
RODO_KM_15,2023-03-22,22.5,0.0,67.9,17.9,3.75,40,446.4,0.55,0.35,21.7,8.8,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-09,13,Leve,81,12,3,Outono,61.7,86.0,105.9,20.0,19.7,21.1,5
RODO_KM_15,2023-03-23,18.4,0.0,70.4,17.7,2.97,46,452.8,0.66,0.44,28.8,9.6,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-09,14,Leve,82,12,3,Outono,61.7,86.0,103.2,19.7,19.8,20.8,6
RODO_KM_15,2023-03-24,21.9,0.0,59.4,15.8,3.7,37,456.9,0.6,0.39,24.2,15.0,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-24,0,Moderada,83,12,3,Outono,0.0,86.0,103.2,20.1,20.0,20.7,7
RODO_KM_15,2023-03-25,19.9,0.0,65.3,13.6,2.66,54,449.5,0.61,0.4,26.4,0.8,5.2,21.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-24,1,Moderada,84,12,3,Outono,0.0,86.0,103.2,20.2,20.1,20.5,8
RODO_KM_15,2023-03-26,20.6,0.0,65.5,14.8,3.11,39,445.8,0.54,0.34,22.1,1.5,5.0,20.5,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-24,2,Moderada,85,12,3,Outono,0.0,86.0,103.2,20.4,20.3,20.4,9
RODO_KM_15,2023-03-27,18.2,0.0,68.5,16.5,3.27,50,483.2,0.56,0.36,22.3,2.1,4.5,18.4,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-24,3,Moderada,86,13,3,Outono,0.0,63.6,98.3,20.2,20.3,20.1,10
RODO_KM_15,2023-03-28,18.9,0.0,63.8,14.5,3.25,52,432.8,0.49,0.31,12.8,2.6,3.8,15.6,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-24,4,Moderada,87,13,3,Outono,0.0,63.6,98.3,20.1,20.0,19.9,11
RODO_KM_15,2023-03-29,20.6,0.0,65.3,14.2,3.0,50,449.6,0.56,0.37,21.2,3.3,4.7,19.3,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-24,5,Moderada,88,13,3,Outono,0.0,63.6,98.3,19.8,20.1,19.7,12
RODO_KM_15,2023-03-30,18.7,0.0,67.0,16.5,3.17,57,475.8,0.51,0.32,18.5,3.9,4.1,16.8,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-24,6,Moderada,89,13,3,Outono,0.0,61.7,98.3,19.8,19.8,19.5,13
RODO_KM_15,2023-03-31,16.0,0.0,62.3,14.9,2.72,51,478.6,0.59,0.39,22.2,4.5,3.9,16.0,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-24,7,Moderada,90,13,3,Outono,0.0,61.7,98.3,19.0,19.5,19.4,14
RODO_KM_15,2023-04-01,19.4,0.0,68.1,15.6,3.38,47,450.2,0.47,0.31,8.0,5.0,3.2,13.1,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-24,8,Moderada,91,13,4,Outono,0.0,0.0,98.3,18.9,19.5,19.6,15
RODO_KM_15,2023-04-02,17.9,0.0,66.0,18.2,3.39,46,466.4,0.44,0.29,8.0,5.4,2.9,11.9,Pennisetum purpureum,Latossolo Vermelho,7.561477012939315,871.5566079089282,Nordeste,2023-03-24,9,Moderada,92,13,4,Outono,0.0,0.0,86.3,18.5,19.4,19.5,16
